No. 	Pal 	Element 	Work Suitability
1 	Lamball ImageLamball 	Palworld - Neutral Icon 	
132 	Celesdir ImageCelesdir 	Palworld - Neutral Icon 	
LumberingLumbering Lv. 4
GatheringGathering Lv. 1
133 	Omascul ImageOmascul 	Palworld - Dark Icon 	
GatheringGathering Lv. 1
134 	Splatterina ImageSplatterina 	Palworld - Dark Icon 	
HandiworkHandiwork Lv. 4
LumberingLumbering Lv. 1
Medicine ProductionMedicine Lv. 3
TransportingTransporting Lv. 2
135 	Tarantriss ImageTarantriss 	Palworld - Dark Icon 	
HandiworkHandiwork Lv. 2
Medicine ProductionMedicine Lv. 2
TransportingTransporting Lv. 2
GatheringGathering Lv. 2
136 	Azurmane ImageAzurmane 	Palworld - Electric Icon 	
ElectricityElectricity Lv. 4
GatheringGathering Lv. 1
137 	Bastigor ImageBastigor 	Palworld - Ice Icon 	
LumberingLumbering Lv. 3
MiningMining Lv. 3
CoolingCooling Lv. 4
138 	Prunelia ImagePrunelia 	Palworld - Grass Icon Palworld - Dark Icon 	
PlantingPlanting Lv. 3
HandiworkHandiwork Lv. 1
Medicine ProductionMedicine Lv. 3
TransportingTransporting Lv. 1
GatheringGathering Lv. 2
139 	Nyafia ImageNyafia 	Palworld - Dark Icon 	
HandiworkHandiwork Lv. 3
LumberingLumbering Lv. 2
TransportingTransporting Lv. 2
GatheringGathering Lv. 2
140 	Gildane ImageGildane 	Palworld - Ground Icon 	
GatheringGathering Lv. 2
141 	Herbil ImageHerbil 	Palworld - Grass Icon Palworld - Neutral Icon 	
PlantingPlanting Lv. 2
TransportingTransporting Lv. 1
GatheringGathering Lv. 1
142 	Icelyn ImageIcelyn 	Palworld - Ice Icon 	
HandiworkHandiwork Lv. 2
Medicine ProductionMedicine Lv. 2
TransportingTransporting Lv. 1
CoolingCooling Lv. 3
143 	Frostplume ImageFrostplume 	Palworld - Ice Icon 	
GatheringGathering Lv. 1
CoolingCooling Lv. 2
144 	Palumba ImagePalumba 	Palworld - Grass Icon 	
PlantingPlanting Lv. 2
GatheringGathering Lv. 2
MiningMining Lv. 3
145 	Braloha ImageBraloha 	Palworld - Grass Icon Palworld - Ground Icon 	
PlantingPlanting Lv. 4
GatheringGathering Lv. 4
MiningMining Lv. 2
146 	Munchill ImageMunchill 	Palworld - Water Icon Palworld - Ice Icon 	
TransportingTransporting Lv. 1
WateringWatering Lv. 1
CoolingCooling Lv. 2
147 	Polapup ImagePolapup 	Palworld - Water Icon Palworld - Ice Icon 	
WateringWatering Lv. 2
CoolingCooling Lv. 3
148 	Turtacle ImageTurtacle 	Palworld - Water Icon 	
TransportingTransporting Lv. 1
WateringWatering Lv. 2
MiningMining Lv. 1
148B 	Turtacle Terra ImageTurtacle Terra 	Palworld - Water Icon Palworld - Ground Icon 	
PlantingPlanting Lv. 4
TransportingTransporting Lv. 1
MiningMining Lv. 1
149 	Jellroy ImageJellroy 	Palworld - Water Icon Palworld - Dark Icon 	
HandiworkHandiwork Lv. 1
Medicine ProductionMedicine Lv. 1
TransportingTransporting Lv. 1
WateringWatering Lv. 2
150 	Jelliette ImageJelliette 	Palworld - Water Icon 	
HandiworkHandiwork Lv. 1
TransportingTransporting Lv. 1
WateringWatering Lv. 2
151 	Gloopie ImageGloopie 	Palworld - Water Icon Palworld - Dark Icon 	
HandiworkHandiwork Lv. 2
TransportingTransporting Lv. 2
WateringWatering Lv. 2
152 	Finsider ImageFinsider 	Palworld - Water Icon 	
TransportingTransporting Lv. 1
WateringWatering Lv. 2
152B 	Finsider Ignis ImageFinsider Ignis 	Palworld - Fire Icon Palworld - Water Icon 	
KindlingKindling Lv. 2
TransportingTransporting Lv. 1
WateringWatering Lv. 2
153 	Ghangler ImageGhangler 	Palworld - Water Icon Palworld - Dark Icon 	
TransportingTransporting Lv. 2
WateringWatering Lv. 4
153B 	Ghangler Ignis ImageGhangler Ignis 	Palworld - Fire Icon Palworld - Water Icon 	
KindlingKindling Lv. 3
TransportingTransporting Lv. 2
WateringWatering Lv. 4
154 	Whalaska ImageWhalaska 	Palworld - Water Icon Palworld - Ice Icon 	
WateringWatering Lv. 3
CoolingCooling Lv. 4
154B 	Whalaska Ignis ImageWhalaska Ignis 	Palworld - Fire Icon Palworld - Ice Icon 	
KindlingKindling Lv. 3
CoolingCooling Lv. 4
155 	Neptilius ImageNeptilius 	Palworld - Water Icon 	
WateringWatering Lv. 4
156 	Hartalis ImageHartalis 	Palworld - Neutral Icon 	
LumberingLumbering Lv. 4
GatheringGathering Lv. 3
